k,l,u,v,rho,cluster,frame
26,73,597.064,1475.29,-2.61823,19,14
26,41,597.988,836.799,-2.54755,1,14
26,42,606.411,852.477,-2.24083,1,14
27,42,624.89,852.514,-2.54755,1,14
27,41,615.216,836.685,-1.61427,1,14
26,43,597.603,867.127,-2.54755,1,14
25,102,586.28,2066.14,-1.92312,37,14
26,102,604.87,2066.2,-2.54968,37,14
27,101,614.357,2050.74,-1.92312,37,14
27,103,613.697,2082.01,-1.92312,37,14
26,103,596.258,2081.81,-2.8564,37,14
25,104,585.454,2098.6,-1.92312,37,14
25,86,586.274,1746.46,-1.83535,28,14
26,87,596.679,1763.01,-2.76863,28,14
25,88,586.738,1778.83,-1.83535,28,14
26,88,605.195,1778.66,-2.46191,28,14
27,87,614.13,1762.67,-1.83535,28,14
27,88,623.316,1778.61,-2.76863,28,14
27,86,623.919,1747.71,-2.76863,28,14
26,86,605.301,1747.52,-2.46191,28,14
12,72,284.353,1459.14,-2.60127,18,14
13,73,293.597,1475.07,-2.29455,18,14
13,72,302.079,1459.08,-1.66799,18,14
14,72,320.544,1459.18,-2.29455,18,14
14,73,310.962,1474.78,-2.60127,18,14
14,71,310.962,1443.97,-2.60127,18,14
12,56,284.605,1139.94,-2.7125,9,14
13,57,294.073,1155.67,-2.40578,9,14
12,58,284.65,1172.23,-2.7125,9,14
13,58,302.834,1171.44,-1.77922,9,14
14,58,321.112,1171.38,-2.40578,9,14
14,57,311.419,1155.85,-2.7125,9,14
14,56,321.335,1140.22,-2.40578,9,14
12,86,283.39,1746.78,-2.76257,27,14
13,87,293.105,1762.43,-2.45585,27,14
12,88,283.899,1778.62,-2.76257,27,14
13,88,301.48,1778.6,-1.8293,27,14
14,88,320.041,1778.12,-2.45585,27,14
14,87,310.449,1762.64,-2.76257,27,14
14,86,320.681,1746.64,-2.45585,27,14
13,86,301.772,1746.85,-1.8293,27,14
12,102,283.472,2065.89,-2.51001,36,14
13,103,292.579,2081.69,-2.20329,36,14
13,102,301.506,2065.75,-1.57674,36,14
14,102,319.623,2065.84,-2.20329,36,14
14,103,310.006,2081.28,-2.51001,36,14
14,101,310.259,2050.8,-2.51001,36,14
13,101,292.441,2050.64,-2.20329,36,14
13,41,294.598,836.517,-2.42441,0,14
13,42,303.35,852.372,-1.79785,0,14
14,42,321.835,852.363,-2.42441,0,14
14,41,312.089,836.832,-2.73112,0,14
15,41,330.75,836.611,-1.79785,0,14
15,43,331.353,867.921,-1.79785,0,14
25,56,587.288,1139.27,-1.74138,10,14
26,57,597.511,1156.02,-2.67466,10,14
26,58,605.918,1171.73,-2.36794,10,14
27,58,624.438,1171.45,-2.67466,10,14
27,57,614.835,1155.94,-1.74138,10,14
27,56,624.441,1140.61,-2.67466,10,14
26,56,605.948,1140.33,-2.36794,10,14
51,102,1193.86,2067.16,-2.80019,39,14
52,102,1211.48,2066.74,-1.86692,39,14
52,103,1201.97,2082.7,-2.49347,39,14
51,104,1192.85,2098.91,-2.80019,39,14
53,103,1220.32,2082.84,-2.80019,39,14
53,102,1229.97,2066.91,-2.49347,39,14
52,41,1204.28,836.808,-2.35561,3,14
52,42,1213.23,852.946,-1.72906,3,14
53,42,1231.85,853.095,-2.35561,3,14
54,41,1240.8,836.897,-1.72906,3,14
53,41,1222.03,837.552,-2.66233,3,14
54,43,1240.91,868.279,-1.72906,3,14
53,43,1222.03,867.389,-2.66233,3,14
52,43,1204.71,868.375,-2.35561,3,14
52,56,1212.83,1140.84,-1.80243,12,14
53,56,1231.77,1140.97,-2.42899,12,14
53,57,1221.73,1156.69,-2.73571,12,14
53,58,1231.46,1172.5,-2.42899,12,14
52,58,1212.88,1172.65,-1.80243,12,14
52,57,1204.43,1156.65,-2.42899,12,14
52,72,1212.29,1460.13,-1.97706,21,14
53,72,1231.05,1460.29,-2.60361,21,14
54,71,1240.47,1443.82,-1.97706,21,14
53,73,1221.32,1476.14,-2.91033,21,14
52,73,1204.1,1476.36,-2.60361,21,14
64,88,1497.63,1780.41,-1.72504,31,14
65,87,1506.17,1764.15,-2.65832,31,14
65,88,1515.52,1779.79,-2.3516,31,14
65,89,1505.43,1795.25,-2.65832,31,14
66,87,1524.26,1763.88,-1.72504,31,14
66,88,1532.79,1779.83,-2.65832,31,14
66,86,1533.68,1748.72,-2.65832,31,14
64,102,1496.89,2066.72,-1.7434,40,14
65,103,1505.53,2083.3,-2.67668,40,14
65,102,1515.13,2067.44,-2.36996,40,14
66,103,1523.76,2083.09,-1.7434,40,14
66,104,1532.81,2098.85,-2.67668,40,14
66,102,1532.31,2067.48,-2.67668,40,14
65,41,1507.43,837.622,-2.60482,4,14
65,42,1517.05,853.522,-2.2981,4,14
66,41,1525.71,837.444,-1.67155,4,14
67,41,1544.47,837.739,-2.2981,4,14
66,42,1534.41,853.425,-2.60482,4,14
67,43,1544.02,868.409,-2.2981,4,14
66,43,1525.65,868.344,-1.67155,4,14
65,43,1507.81,868.361,-2.60482,4,14
65,56,1516.57,1141.07,-2.45222,13,14
65,57,1507.35,1157.04,-2.75894,13,14
65,58,1516.68,1172.93,-2.45222,13,14
66,57,1525.22,1156.76,-1.82566,13,14
66,58,1534,1172.92,-2.75894,13,14
65,72,1516.07,1460.69,-2.31026,22,14
66,73,1524.76,1476.51,-1.6837,22,14
67,73,1542.93,1476.8,-2.31026,22,14
66,72,1533.31,1460.74,-2.61698,22,14
66,74,1534.04,1491.9,-2.61698,22,14
78,42,1821.25,853.852,-2.66052,5,14
78,43,1811.18,869.426,-1.72725,5,14
79,43,1829.73,868.556,-2.3538,5,14
80,43,1847.83,868.493,-2.66052,5,14
79,42,1838.51,853.701,-1.72725,5,14
78,56,1819.99,1142.16,-2.71719,14,14
79,56,1838.18,1141.36,-1.78392,14,14
80,57,1847.34,1157.39,-2.71719,14,14
79,58,1837.92,1173.1,-1.78392,14,14
79,57,1829.11,1157.2,-2.41047,14,14
78,57,1810.9,1157.03,-1.78392,14,14
78,72,1820.1,1461.12,-2.69683,23,14
78,73,1810.22,1477.08,-1.76356,23,14
79,73,1828.68,1476.83,-2.39012,23,14
79,72,1837.41,1460.85,-1.76356,23,14
80,71,1847.74,1445.45,-2.69683,23,14
80,73,1846.64,1476.88,-2.69683,23,14
78,74,1819.36,1491.98,-2.69683,23,14
78,87,1809.65,1764.3,-1.84856,32,14
78,88,1819.42,1780.35,-2.78183,32,14
78,89,1809.27,1796.61,-1.84856,32,14
79,89,1828.26,1795.86,-2.47511,32,14
80,89,1846.83,1796.22,-2.78183,32,14
79,88,1836.86,1780.18,-1.84856,32,14
80,87,1846.09,1764.46,-2.78183,32,14
79,87,1828.22,1764.37,-2.47511,32,14
78,102,1818.95,2068.01,-2.70578,41,14
78,103,1809.2,2083.76,-1.7725,41,14
79,103,1827.61,2083.66,-2.39906,41,14
79,104,1836.7,2099.85,-1.7725,41,14
78,104,1818.71,2098.94,-2.70578,41,14
79,102,1836.41,2067.75,-1.7725,41,14
91,42,2124.5,854.035,-1.50343,6,14
92,41,2133.17,838.783,-2.43671,6,14
93,41,2151.9,838.061,-1.50343,6,14
92,42,2141.98,853.935,-2.12999,6,14
93,43,2151.67,869.065,-1.50343,6,14
92,43,2133.25,868.611,-2.43671,6,14
93,42,2159.53,854.264,-2.43671,6,14
91,58,2123.94,1173.65,-1.86936,15,14
92,57,2132.75,1157.69,-2.80263,15,14
93,57,2151.32,1157.41,-1.86936,15,14
92,58,2141.57,1173.43,-2.49591,15,14
91,72,2123.36,1461.14,-1.82204,24,14
91,73,2113.98,1477.28,-2.4486,24,14
92,73,2132.09,1477.23,-2.75532,24,14
93,73,2150.69,1477.2,-1.82204,24,14
92,72,2141.01,1461.23,-2.4486,24,14
92,74,2141.24,1492.86,-2.4486,24,14
91,87,2113.25,1764.74,-2.53122,33,14
91,88,2122.75,1780.6,-1.90467,33,14
91,89,2112.99,1796.85,-2.53122,33,14
92,87,2131.65,1765.06,-2.83794,33,14
92,88,2140.45,1780.64,-2.53122,33,14
93,89,2150.33,1796.89,-1.90467,33,14
91,103,2112.85,2084.31,-2.47666,42,14
91,104,2122.01,2100.28,-1.85011,42,14
92,103,2131.14,2084.27,-2.78338,42,14
92,102,2140.01,2068.17,-2.47666,42,14
93,103,2149.47,2084.23,-1.85011,42,14
92,104,2140.05,2099.97,-2.47666,42,14
104,42,2428.46,854.267,-2.22659,7,14
105,41,2436.66,838.537,-1.60003,7,14
105,42,2445.69,854.327,-2.53331,7,14
106,42,2464.14,854.024,-1.60003,7,14
106,43,2455.47,869.27,-2.22659,7,14
105,43,2436.92,869.243,-1.60003,7,14
139,103,3229.7,2087.54,-2.24411,44,13
139,104,3239.29,2103.16,-1.61755,44,13
140,103,3247.91,2087.66,-2.55083,44,13
140,104,3256.32,2103.44,-2.24411,44,13
140,105,3248.58,2118.21,-2.55083,44,13
139,88,3239.98,1783.94,-1.78946,35,13
139,89,3230.68,1799.79,-2.41602,35,13
140,89,3248.9,1799.93,-2.72273,35,13
140,88,3257.41,1784.01,-2.41602,35,13
139,72,3240.45,1465.43,-1.75584,26,13
140,73,3249.78,1480.88,-2.68912,26,13
141,73,3268.42,1480.75,-1.75584,26,13
140,74,3258.41,1496.61,-2.3824,26,13
139,74,3240.91,1496.87,-1.75584,26,13
139,73,3231.64,1480.88,-2.3824,26,13
139,57,3232.27,1161.09,-2.36489,17,13
140,57,3250.84,1161.95,-2.67161,17,13
141,57,3269.72,1161.11,-1.73834,17,13
140,58,3259.47,1177.07,-2.36489,17,13
141,59,3269.48,1192.18,-1.73834,17,13
140,59,3250.81,1191.48,-2.67161,17,13
139,59,3232.62,1192.2,-2.36489,17,13
139,58,3241.77,1176.94,-1.73834,17,13
139,42,3242.25,857.96,-1.56517,8,13
140,42,3260.09,857.908,-2.19173,8,13
141,43,3269.66,872.646,-1.56517,8,13
140,43,3251.3,872.644,-2.49845,8,13
139,44,3241.97,888.487,-1.56517,8,13
140,44,3259.9,888.156,-2.19173,8,13
126,87,2927.26,1767.67,-1.93054,34,13
126,88,2937.43,1783.76,-2.86382,34,13
126,89,2927.61,1799.45,-1.93054,34,13
127,89,2946.13,1799.38,-2.5571,34,13
127,90,2955.57,1816.02,-1.93054,34,13
127,88,2954.98,1783.36,-1.93054,34,13
126,72,2938.08,1465.02,-2.61018,25,13
126,73,2928.47,1480.09,-1.67691,25,13
126,74,2938.36,1495.91,-2.61018,25,13
127,73,2946.98,1480.11,-2.30346,25,13
126,57,2929.16,1160.19,-1.55378,16,13
126,58,2939.1,1176.42,-2.48706,16,13
127,57,2947.9,1160.59,-2.18034,16,13
128,57,2966.15,1160.68,-2.48706,16,13
127,58,2956.56,1176.08,-1.55378,16,13
127,59,2947.63,1191.01,-2.18034,16,13
128,59,2965.05,1190.24,-2.48706,16,13
126,42,2939.79,857.347,-2.43934,7,13
126,43,2930.07,872.046,-1.50606,7,13
127,43,2948.19,871.806,-2.13262,7,13
127,44,2957.06,887.663,-1.50606,7,13
128,43,2966.31,871.85,-2.43934,7,13
127,42,2956.93,856.893,-1.50606,7,13
126,44,2939.54,887.031,-2.43934,7,13
73,42,1705.98,853.334,-1.76245,3,13
74,42,1724.59,853.324,-2.389,3,13
75,42,1743.12,853.534,-2.69572,3,13
76,41,1752.29,836.882,-2.389,3,13
75,41,1733.49,837.258,-1.76245,3,13
74,41,1716,837.731,-2.69572,3,13
75,43,1733.6,868.727,-1.76245,3,13
74,43,1716.11,868.221,-2.69572,3,13
60,102,1398.9,2069.6,-2.89585,38,13
61,102,1417.8,2068.91,-1.96258,38,13
61,103,1408.83,2085.17,-2.58913,38,13
60,103,1389.97,2085.15,-1.96258,38,13
60,104,1398.92,2101.06,-2.89585,38,13
61,104,1417.7,2101.23,-1.96258,38,13
60,87,1390.3,1764.63,-2.06489,29,13
60,88,1399.79,1781.25,-2.99816,29,13
60,89,1389,1797.46,-2.06489,29,13
61,89,1409.24,1797.23,-2.69144,29,13
61,88,1418.42,1780.95,-2.06489,29,13
61,87,1409.34,1765,-2.69144,29,13
62,89,1426.76,1797.04,-2.99816,29,13
60,71,1390.71,1444.25,-2.02069,20,13
60,72,1400.42,1461.22,-2.95397,20,13
61,72,1419.2,1460.88,-2.02069,20,13
61,73,1410.04,1477.22,-2.64725,20,13
61,74,1419.28,1493.24,-2.02069,20,13
60,74,1400.28,1492.7,-2.95397,20,13
62,74,1438.2,1494.02,-2.64725,20,13
62,73,1427.49,1477.3,-2.95397,20,13
61,71,1409.82,1445.51,-2.64725,20,13
60,56,1400.98,1141.07,-2.85178,11,13
61,57,1410.82,1156.74,-2.54506,11,13
60,58,1401.35,1172.9,-2.85178,11,13
61,58,1419.83,1172.98,-1.91851,11,13
62,57,1428.45,1157.08,-2.85178,11,13
60,42,1402.16,852.53,-2.55799,2,13
61,41,1411.51,836.429,-2.25127,2,13
62,41,1429.34,836.671,-2.55799,2,13
61,42,1412.74,852.13,-1.62471,2,13
62,43,1429.57,866.99,-2.55799,2,13
61,43,1411.41,867.515,-2.25127,2,13
62,42,1439.14,852.513,-2.25127,2,13
47,88,1095.18,1780.75,-2.60634,28,13
48,87,1105.24,1764.47,-1.97979,28,13
48,88,1113.78,1780.61,-2.91306,28,13
49,89,1123,1797.66,-2.60634,28,13
48,89,1105.3,1796.88,-1.97979,28,13
47,89,1086.57,1796.45,-2.91306,28,13
47,71,1086.69,1444.56,-2.92892,19,13
48,71,1105.99,1444.53,-1.99565,19,13
47,72,1095.89,1460.51,-2.6222,19,13
48,72,1114.89,1459.69,-2.92892,19,13
48,73,1105.78,1476.63,-1.99565,19,13
47,74,1095.53,1492.41,-2.6222,19,13
47,73,1087.49,1476.82,-2.92892,19,13
49,71,1124.1,1444.15,-2.6222,19,13
47,56,1096.6,1140.06,-2.57143,10,13
48,56,1115.4,1140.32,-2.87815,10,13
48,57,1106.22,1156.02,-1.94487,10,13
47,58,1096.61,1172.27,-2.57143,10,13
48,58,1115.44,1172.1,-2.87815,10,13
49,58,1134.35,1173.08,-1.94487,10,13
49,57,1124.16,1156.08,-2.57143,10,13
47,57,1088.34,1156.18,-2.87815,10,13
47,41,1089.1,835.76,-2.7182,1,13
47,42,1097.38,851.874,-2.41148,1,13
48,41,1107.07,835.432,-1.78493,1,13
48,42,1116.15,851.996,-2.7182,1,13
48,43,1107.13,866.727,-1.78493,1,13
47,43,1088.25,867.317,-2.7182,1,13
33,72,774.021,1459.86,-2.88963,18,13
34,73,782.165,1476.22,-2.58291,18,13
35,73,801.062,1476.04,-2.88963,18,13
34,72,791.265,1459.76,-1.95636,18,13
35,72,809.993,1459.91,-2.58291,18,13
36,73,819.77,1476.83,-1.95636,18,13
35,71,801.153,1444.4,-2.88963,18,13
34,71,782.121,1444.08,-2.58291,18,13
33,56,774.804,1139.21,-2.95326,9,13
34,57,783.077,1155.45,-2.64654,9,13
33,58,774.553,1172.46,-2.95326,9,13
34,58,791.857,1171.67,-2.01999,9,13
35,58,810.913,1171.5,-2.64654,9,13
36,57,820.573,1155.51,-2.01999,9,13
35,57,801.858,1155.6,-2.95326,9,13
34,56,791.762,1139.14,-2.01999,9,13
33,88,773.181,1780.5,-2.96238,27,13
33,89,762.065,1797.29,-2.02911,27,13
34,89,781.256,1796.14,-2.65566,27,13
35,89,800.339,1795.78,-2.96238,27,13
34,88,790.639,1780.22,-2.02911,27,13
35,87,800.436,1764.29,-2.96238,27,13
34,87,781.607,1764.04,-2.65566,27,13
36,87,819.183,1763.6,-2.02911,27,13
33,102,772.37,2068.54,-2.91255,36,13
34,103,780.957,2084.49,-2.60583,36,13
35,103,799.739,2084.42,-2.91255,36,13
35,104,808.484,2101.37,-2.60583,36,13
34,104,789.9,2100.57,-1.97927,36,13
34,102,790.105,2068.3,-1.97927,36,13
35,102,808.709,2068.31,-2.60583,36,13
34,40,792.251,819.155,-2.09189,0,13
35,41,802.681,835.224,-3.02517,0,13
36,41,821.635,835.06,-2.09189,0,13
35,42,811.512,851.158,-2.71845,0,13
36,43,822.192,866.777,-2.09189,0,13
34,42,792.686,851.176,-2.09189,0,13
34,41,783.835,834.979,-2.71845,0,13
46,102,1076.83,2068.04,-1.93626,37,13
47,103,1085.91,2084.83,-2.86954,37,13
46,104,1076.62,2101.58,-1.93626,37,13
47,104,1094.56,2100.98,-2.56282,37,13
48,103,1104.42,2084.7,-1.93626,37,13
47,102,1094.57,2068.78,-2.56282,37,13
48,104,1113.04,2100.85,-2.86954,37,13
73,56,1704.62,1141.12,-1.95328,12,13
74,57,1715.21,1157.6,-2.88656,12,13
73,58,1705.28,1173.63,-1.95328,12,13
74,58,1723.83,1173.61,-2.57984,12,13
75,57,1732.84,1157.33,-1.95328,12,13
75,58,1742.1,1173.59,-2.88656,12,13
75,56,1742.89,1141.9,-2.88656,12,13
73,72,1704.15,1461.45,-1.93088,21,13
74,73,1714.36,1477.86,-2.86416,21,13
73,74,1703.93,1494.02,-1.93088,21,13
74,74,1723.03,1493.65,-2.55744,21,13
75,74,1741.31,1493.33,-2.86416,21,13
75,73,1732.05,1477.9,-1.93088,21,13
74,72,1723.09,1461.71,-2.55744,21,13
73,87,1695.24,1764.78,-2.56967,30,13
73,88,1703.59,1781.68,-1.94311,30,13
74,88,1722.35,1781.53,-2.56967,30,13
75,89,1731.34,1797.95,-1.94311,30,13
74,89,1713.62,1797.48,-2.87639,30,13
75,87,1731.46,1765.27,-1.94311,30,13
74,87,1713.5,1765.88,-2.87639,30,13
73,102,1702.91,2069.22,-1.92248,39,13
74,103,1713.01,2085.58,-2.85575,39,13
73,104,1702.98,2101.56,-1.92248,39,13
74,104,1721.79,2101.46,-2.54903,39,13
75,103,1730.61,2085.27,-1.92248,39,13
75,102,1740.24,2069.16,-2.85575,39,13
73,103,1694.55,2085.54,-2.54903,39,13
86,58,2009.67,1174.71,-2.52525,13,13
87,58,2027.81,1174.3,-2.83197,13,13
88,58,2046.5,1174.21,-1.8987,13,13
88,57,2036.58,1158.24,-2.52525,13,13
88,56,2047.19,1142.27,-1.8987,13,13
87,59,2018.24,1189.45,-1.8987,13,13
86,88,2007.83,1782,-2.55926,31,13
87,89,2017.37,1798.14,-1.9327,31,13
87,88,2026.33,1782.11,-2.86598,31,13
88,88,2045,1781.98,-1.9327,31,13
88,89,2035.19,1797.97,-2.55926,31,13
87,87,2017.3,1765.85,-1.9327,31,13
86,102,2006.71,2070.11,-2.58007,40,13
87,102,2025.67,2070.48,-2.88678,40,13
88,102,2044.61,2069.6,-1.95351,40,13
88,103,2034.36,2085.75,-2.58007,40,13
88,104,2044.06,2102.6,-1.95351,40,13
87,104,2025.58,2101.69,-2.88678,40,13
86,104,2006.97,2101.95,-2.58007,40,13
87,103,2016.48,2085.79,-1.95351,40,13
87,41,2019.14,838.111,-1.69757,4,13
87,42,2028.59,854.446,-2.63085,4,13
88,42,2047.21,854.283,-1.69757,4,13
88,41,2037.42,838.574,-2.32413,4,13
88,43,2037.23,869.323,-2.32413,4,13
89,43,2055.08,869.94,-2.63085,4,13
87,43,2019.58,869.821,-1.69757,4,13
87,72,2027,1462.57,-2.9142,22,13
88,72,2045.82,1461.95,-1.98092,22,13
88,73,2035.78,1478.23,-2.60748,22,13
88,74,2045.88,1494.63,-1.98092,22,13
87,74,2026.97,1494,-2.9142,22,13
87,73,2018.02,1478.38,-1.98092,22,13
99,72,2312.76,1462.85,-2.71958,23,13
100,73,2322.37,1478.9,-2.41287,23,13
99,74,2313.21,1495.75,-2.71958,23,13
100,74,2330.97,1494.91,-1.78631,23,13
101,74,2349.55,1494.74,-2.41287,23,13
101,73,2339.86,1479.02,-2.71958,23,13
99,88,2312.55,1782.47,-2.73564,32,13
100,89,2320.52,1798.53,-2.42892,32,13
100,88,2330.04,1782.36,-1.80237,32,13
101,88,2348.85,1782.47,-2.42892,32,13
101,89,2339.01,1798.28,-2.73564,32,13
101,87,2339.21,1767.18,-2.73564,32,13
100,87,2320.53,1766.81,-2.42892,32,13
99,102,2311.05,2070.47,-2.86171,41,13
100,103,2319.91,2086.2,-2.55499,41,13
100,104,2329.58,2102.22,-1.92844,41,13
101,103,2338.53,2085.54,-2.86171,41,13
101,104,2348.03,2102.3,-2.55499,41,13
101,102,2348.89,2070.22,-2.55499,41,13
99,104,2311.73,2102.31,-2.86171,41,13
100,42,2332.22,854.955,-1.75786,5,13
101,42,2351.15,855.207,-2.38442,5,13
102,41,2360.53,839.03,-1.75786,5,13
101,43,2341.39,870.05,-2.69114,5,13
102,43,2359.93,870.477,-1.75786,5,13
100,43,2324.27,870.586,-2.38442,5,13
100,58,2331.63,1174.92,-1.90991,14,13
101,58,2350.34,1174.83,-2.53647,14,13
102,57,2359.41,1158.52,-1.90991,14,13
101,57,2340.63,1159.13,-2.84319,14,13
102,59,2359.81,1190.56,-1.90991,14,13
101,59,2341.08,1188.77,-2.84319,14,13
112,102,2614.01,2070.33,-1.85629,42,13
113,102,2633.12,2071.47,-2.48284,42,13
113,103,2623.7,2086.84,-2.78956,42,13
114,103,2642.19,2086.46,-1.85629,42,13
113,104,2633.17,2102.56,-2.48284,42,13
114,105,2642.89,2118.47,-1.85629,42,13
114,104,2649.91,2103.11,-2.78956,42,13
112,104,2614.84,2102.4,-1.85629,42,13
113,42,2636.05,856.117,-2.12902,6,13
113,43,2627.06,871.111,-2.43574,6,13
114,43,2644.7,871.134,-1.50246,6,13
115,43,2663.14,871.093,-2.12902,6,13
114,42,2653.46,856.227,-2.43574,6,13
113,57,2626.13,1159.97,-2.58546,15,13
113,58,2635.43,1175.58,-2.27874,15,13
114,57,2644.07,1159.52,-1.65218,15,13
114,58,2652.87,1175.87,-2.58546,15,13
115,59,2662.73,1190.65,-2.27874,15,13
114,59,2644.02,1190.47,-1.65218,15,13
113,59,2625.56,1190.15,-2.58546,15,13
113,72,2634.69,1463.85,-2.31469,24,13
113,73,2625.29,1479.52,-2.62141,24,13
113,74,2634.56,1495.46,-2.31469,24,13
114,73,2643.4,1479.39,-1.68813,24,13
114,74,2651.94,1495.26,-2.62141,24,13
114,72,2652.22,1463.94,-2.62141,24,13
113,88,2633.87,1783.03,-2.471,33,13
113,89,2624.57,1798.91,-2.77772,33,13
114,89,2642.84,1799.02,-1.84444,33,13
114,88,2651.02,1783.14,-2.77772,33,13
115,87,2661.68,1766.59,-2.471,33,13
114,87,2642.9,1767.25,-1.84444,33,13
125,104,2918.72,2103.18,-2.51804,43,13
126,103,2926.79,2086.83,-1.89148,43,13
126,104,2936.67,2102.91,-2.82476,43,13
126,105,2926.42,2118.69,-1.89148,43,13
127,103,2945.37,2087.08,-2.51804,43,13
127,102,2954.81,2070.8,-1.89148,43,13
159,128,3707.67,2595.87,-4.22505,44,12
160,128,3729.02,2595.62,-3.29177,44,12
159,129,3697.04,2614.34,-3.29177,44,12
159,130,3708.72,2632.44,-4.22505,44,12
159,131,3697.08,2651.47,-3.29177,44,12
160,131,3718.74,2651.9,-3.91833,44,12
160,130,3727.98,2632.32,-3.29177,44,12
161,131,3739.19,2652.16,-4.22505,44,12
161,130,3750.49,2633.16,-3.91833,44,12
162,129,3761.03,2614.47,-3.29177,44,12
162,131,3760.9,2651.38,-3.29177,44,12
163,131,3782.24,2651.98,-3.91833,44,12
163,130,3792.73,2632.58,-3.29177,44,12
162,132,3770.77,2668.86,-4.22505,44,12
163,133,3782.21,2687.7,-3.91833,44,12
162,134,3770.61,2706.26,-4.22505,44,12
163,135,3782.73,2725.39,-3.91833,44,12
162,135,3761.03,2725.07,-3.29177,44,12
161,134,3750.76,2706.35,-3.91833,44,12
160,134,3728.91,2706.29,-3.29177,44,12
161,133,3739.62,2687.56,-4.22505,44,12
161,132,3750.71,2669.25,-3.91833,44,12
160,132,3729.02,2669.1,-3.29177,44,12
160,133,3718.86,2687.77,-3.91833,44,12
159,132,3708.03,2668.87,-4.22505,44,12
159,133,3697.18,2687.83,-3.29177,44,12
162,133,3760.8,2687.04,-3.29177,44,12
163,134,3792.86,2706.56,-3.29177,44,12
163,132,3792.56,2668.86,-3.29177,44,12
159,97,3698.01,1965.66,-3.20249,26,12
160,97,3719.45,1965.75,-3.82905,26,12
159,98,3708.65,1984.04,-4.13577,26,12
160,99,3719.47,2002.59,-3.82905,26,12
159,99,3698.1,2002.58,-3.20249,26,12
160,98,3729.45,1983.78,-3.20249,26,12
161,98,3750.95,1984.15,-3.82905,26,12
161,99,3739.83,2002.52,-4.13577,26,12
161,100,3751.01,2020.99,-3.82905,26,12
160,100,3729.42,2020.82,-3.20249,26,12
162,99,3761.11,2002.2,-3.20249,26,12
163,99,3782.07,2002.22,-3.82905,26,12
162,100,3770.55,2020.81,-4.13577,26,12
163,100,3792.49,2020.77,-3.20249,26,12
163,101,3781.92,2037.33,-3.82905,26,12
162,101,3761.28,2038.23,-3.20249,26,12
162,98,3770.65,1984.06,-4.13577,26,12
163,97,3782.27,1965.91,-3.82905,26,12
163,96,3792.84,1946.79,-3.20249,26,12
162,97,3761.19,1965.51,-3.20249,26,12
161,97,3739.71,1965.87,-4.13577,26,12
161,96,3750.8,1947.41,-3.82905,26,12
160,96,3729,1947.22,-3.20249,26,12
160,95,3719.66,1929.62,-3.82905,26,12
159,79,3698.22,1606.16,-3.16084,17,12
159,80,3709.49,1624.61,-4.09412,17,12
160,81,3720.15,1642.88,-3.7874,17,12
160,80,3729.94,1624.18,-3.16084,17,12
161,81,3740.36,1643.08,-4.09412,17,12
161,80,3751.22,1624.78,-3.7874,17,12
162,81,3761.43,1642.58,-3.16084,17,12
161,82,3751.31,1661.12,-3.7874,17,12
160,82,3729.91,1660.72,-3.16084,17,12
161,83,3740.27,1679.25,-4.09412,17,12
162,83,3761.49,1679.24,-3.16084,17,12
163,83,3782.41,1679.4,-3.7874,17,12
160,84,3729.95,1697.45,-3.16084,17,12
160,83,3720.06,1679.5,-3.7874,17,12
159,83,3698.93,1679.42,-3.16084,17,12
161,85,3741.18,1713.28,-4.09412,17,12
160,79,3719.58,1606.72,-3.7874,17,12
159,64,3708.65,1303.11,-3.97246,8,12
159,65,3698.73,1321.33,-3.03918,8,12
159,66,3709.09,1339.56,-3.97246,8,12
160,65,3719.26,1320.16,-3.66574,8,12
160,66,3729.62,1339.12,-3.03918,8,12
161,66,3750.78,1339.39,-3.66574,8,12
161,67,3739.8,1357.5,-3.97246,8,12
161,68,3750.81,1375.74,-3.66574,8,12
160,68,3729.65,1375.52,-3.03918,8,12
160,67,3719.76,1357.63,-3.66574,8,12
161,69,3739.82,1392.76,-3.97246,8,12
162,69,3761.35,1392.4,-3.03918,8,12
162,70,3770.99,1410.63,-3.97246,8,12
163,69,3781.66,1394.17,-3.66574,8,12
162,68,3769.95,1375.49,-3.97246,8,12
163,68,3791.59,1375.47,-3.03918,8,12
163,67,3781.39,1357.2,-3.66574,8,12
162,66,3770.12,1339.26,-3.97246,8,12
163,65,3781.96,1321.49,-3.66574,8,12
162,67,3760.81,1357.21,-3.03918,8,12
161,65,3739.73,1321.46,-3.97246,8,12
158,112,3687.68,2270.76,-3.9287,35,12
158,113,3677.35,2289.34,-4.23542,35,12
159,113,3697.48,2289.49,-3.30215,35,12
159,114,3708.39,2308.95,-4.23542,35,12
160,113,3718.74,2288.26,-3.9287,35,12
160,114,3729.13,2308.04,-3.30215,35,12
161,115,3739.67,2327.04,-4.23542,35,12
161,114,3750.83,2308.57,-3.9287,35,12
161,113,3739.55,2290.42,-4.23542,35,12
160,112,3729.15,2271.14,-3.30215,35,12
161,112,3750.64,2271.74,-3.9287,35,12
159,112,3707.92,2271.92,-4.23542,35,12
159,111,3696.89,2252.84,-3.30215,35,12
160,111,3718.69,2253.44,-3.9287,35,12
162,115,3761.05,2326.62,-3.30215,35,12
160,116,3729.17,2345.14,-3.30215,35,12
159,116,3708.15,2345.57,-4.23542,35,12
159,115,3697.48,2326.64,-3.30215,35,12
